"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2"
"CPIQ.SE9S02","2010.12",771.07368851,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2011.03",782.76910355,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2011.06",785.12984167,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2011.09",792.06032722,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2011.12",801.61557073,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2012.03",818.94682173,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2012.06",832.17603061,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2012.09",837.30981924,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2012.12",845.56964807,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2013.03",858.87601858,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2013.06",863.3081347,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2013.09",869.81020521,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2013.12",878.95132289,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2014.03",879.96479978,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2014.06",883.67155631,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2014.09",893.12420417,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2014.12",902.06925344,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2015.03",917.27324169,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2015.06",929.92266708,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2015.09",938.28252728,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2015.12",943.55936499,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2016.03",949.97641809,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2016.06",958.30803579,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2016.09",964.69630724,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2016.12",978.26354889,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2017.03",987.17170166,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2017.06",993.37926164,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2017.09",1007.9011829,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2017.12",1019.6993615,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2018.03",1031.1786039,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2018.06",1048.6065656,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2018.09",1055.3155708,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2018.12",1058.0892684,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2019.03",1074.563702,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2019.06",1086.1047359,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2019.09",1096.6203221,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2019.12",1107.9616859,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2020.03",1130.8837332,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2020.06",1142.9289704,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2020.09",1153.0649601,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2020.12",1170.5918875,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2021.03",1161.3413834,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2021.06",1170.2750253,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2021.09",1181.8122275,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2021.12",1189.2359682,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2022.03",1196.4924103,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2022.06",1215.0907416,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2022.09",1237.819314,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2022.12",1257.1911128,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2023.03",1285.4117791,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2023.06",1308.704712,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2023.09",1330.0942878,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2023.12",1357.6810409,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2024.03",1381.0643143,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2024.06",1400.3590702,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2024.09",1414.2302618,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2024.12",1424.9112871,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2025.03",1429.2761011,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2025.06",1435.1031845,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2025.09",1445.8964209,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2025.12",1454.3081307,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2026.03",1462.6659219,"REVISED","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S02","2026.06",1475.4395271,"FINAL","Index","CPI","CPI Level 1 Groups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages and tobacco"
"CPIQ.SE9S021","2006.06",846,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2006.09",853,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2006.12",859,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2007.03",863,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2007.06",871,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2007.09",881,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2007.12",890,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2008.03",894,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2008.06",895,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2008.09",901,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2008.12",911,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2009.03",919,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2009.06",929,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2009.09",943,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2009.12",936,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2010.03",946,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2010.06",960,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2010.09",967,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2010.12",986,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2011.03",991,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2011.06",985,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2011.09",991,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2011.12",994,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2012.03",1001,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2012.06",1014,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2012.09",1011,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2012.12",1012,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2013.03",1019,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2013.06",1012,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2013.09",1011,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2013.12",1013,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2014.03",1001,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2014.06",993,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2014.09",991,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2014.12",990,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2015.03",996,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2015.06",1003,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2015.09",1003,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2015.12",997,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2016.03",997,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2016.06",997,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2016.09",994,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2016.12",1000,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2017.03",1001,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2017.06",996,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2017.09",1006,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2017.12",1009,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2018.03",1008,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2018.06",1023,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2018.09",1020,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2018.12",1014,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2019.03",1029,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2019.06",1030,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2019.09",1034,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2019.12",1037,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2020.03",1039,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2020.06",1046,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2020.09",1047,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2020.12",1060,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2021.03",1062,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2021.06",1063,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2021.09",1069,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2021.12",1074,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2022.03",1084,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2022.06",1098,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2022.09",1125,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2022.12",1142,"REVISED","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S021","2023.03",1157,"FINAL","Index","CPI","CPI Level 2 Subgroups for New Zealand, Seasonally adjusted","Seasonally adjusted","Alcoholic beverages"
"CPIQ.SE9S02101","2006.06",778,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2006.09",782,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2006.12",788,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2007.03",792,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2007.06",796,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2007.09",804,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2007.12",814,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2008.03",818,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2008.06",813,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2008.09",821,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2008.12",831,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2009.03",845,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2009.06",868,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2009.09",883,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2009.12",871,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2010.03",886,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2010.06",899,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2010.09",905,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2010.12",934,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2011.03",941,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2011.06",937,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2011.09",945,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2011.12",950,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2012.03",959,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2012.06",981,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2012.09",982,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2012.12",981,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2013.03",990,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2013.06",978,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2013.09",977,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
"CPIQ.SE9S02101","2013.12",982,"REVISED","Index","CPI","CPI Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted","Beer"
